,wl,proj.ref_white.no_filter,Grahams's desk at 2:00pm with blue sky AND overhead,Grahams's desk at 2:00pm with blue sky (NO overhead),Grahams's desk with blue sky (NO overhead),East facing window sill with blue sky at 2:10 (NO artificial light),Desk near east  facing window sill with blue sky at 2:10 (NO artificial light),Hall outside Brian's office,Window near Lou's office,Hall outside Kobus's office - strong sunny spot,Hall outside Kobus's office - shady part,Sun through window near satelite dish,Shade near window near satelite dish,Scattered sun near funky window near satelite dish,Lit spot (not bright) at north end of mezzanine (near spider),Shady spot at north end of mezzanine (near spider),Floor of common room near window (blue sky) with overheads.,Floor of common room near window (blue sky) with NO overheads.,Old desk near window (blue sky AND overheads),"Old office, desk near east facind window, and overhead",Middle of old office with overhead (far from window),NE corner of next lab (3 cm from wall on floor),"Floor in next lab near ""vesta""","Floor near wall in next lab next to ""spectrum""",ref-sun,ref-shade,ref in shade,ref in low sun,Courtyard between ASc and Kines: Bright sun,Courtyard between ASc and Kines: Bright sun (again with eyepiece shutter closed),Courtyard between ASc and Kines: Shade,Shade with some reflected light,"Sun through gap (IE, no sky)",Shade in very open denuded forest,Shade under evergreen tree with some filtered light,Shade under evergreen tree quite a bit of filtered light,Slightly tree filterred sun,"shade (partly open, overshadowed by some trees).",Sunny spot (filtered by trees admist shade in trees),Quite sunny spot (filtered by trees admist shade in trees),Very sunny spot (filtered by trees admist shade in trees),Shade on sidewalk east of ASc. (4:00),Shade outside math and stats,P-CW.REF-actual,S-WW.MB.ref.actual,proj.REF.actual,studio.REF.actual,"Middle of lab floor, overhead plus light through window (cloudy day)","Middle of lab floor, no overhead, light through window (cloudy day)","Desk near east facing lab window, overhead plus light through window (cloudy day)","Desk near east facing lab window, no overhead, light through window (cloudy day)",Outside west door to office (cloudy day),4 feet from door to satellite dish (cloudy day),On table supporting printer 'janus',Floor near mac printer (some light from outside - cloudy day),"Floor near north end of atrium (10000 level), cloudy daylight",Floor between CS and AS office door,Floor in middle of hall to 9000 level washrooms,"Floor overlooking AS open area, near 9896",Floor near AS information post near candy machine,"Outside east entrance to AS building, under cover",Floor near staris dropping down to 8000 level between AS and Academic advice,Floor near signpost near entrance to Kines wing,Corner just inside stairs up to Math by Academic advice,Amidst ferns near new outside stairs at SE end of AQ,Middle of landing of new outside stairs at SE end of AQ,"Top if new outside stairs at SE end of AQ, near foilage",Open area 40 feet north of top of new outside stairs at SE end of AQ,Under canopy of trees near top of new outside stairs at SE end of AQ - cloudy daylight,Under cover of SE end of AQ near entrance to Math and Stats - cloudy daylight,Amidst trees at SE end of AQ court - cloudy daylight,"Math hallway, 2 feet from door to 10340",Circular table furthest from window near math office - some cloudy daylight,Circular table closest to window near math office - much cloudy daylight,Floor 6 inches from Math office door - some cloudy daylight.,Floor in middle of math hallway near 10528,6 inches from SW Corner of hall overlooking bike stands - some cloudy daylight,3 feet from SW Corner of hall overlooking bike stands - much cloudy daylight,1.5 feet from SW Corner of hall overlooking bike stands - much cloudy daylight,Sylvania 50MR16Q (12VDC),Sylvania 50MR16Q (12VDC) + Roscolux 3202,Solux 3500K (12VDC),Solux 3500K (12VDC) + Roscolux 3202,Solux 4100K (12VDC),Solux 4100K (12VDC) + Roscolux 3202,Solux 4700K (12VDC),Solux 4700K (12VDC) + Roscolux 3202,Sylvania Warm White Fluorescent,Sylvania Cool White Fluorescent,Philips Ultralume Fluorescent,Halogen,Judge DAY: Macbeth 5000 Tube,Judge U30: Philips TL18W/84 Tube,Judge DAY: Macbeth 6500 Tube,Judge DAY: Macbeth 7500 Tube,Studio,Incadescent,P-CW,S-WW,desk
225,605,0.00374061901855,0.00199356201172,0.00164473620605,0.00073984588623,0.00244885644531,0.00102324296875,0.000717934545898,0.00397312426758,0.0976360559082,0.00849457421875,0.097991427002,0.00790946801758,0.0283695288086,0.00629653967285,0.00360263085937,0.00257632495117,0.00199842004395,0.00261036181641,0.00310507055664,0.000789978991699,0.000280854650879,0.00079162199707,0.000574071398926,0.0228512219238,0.00507828393555,0.00468019677734,0.00528947668457,0.110882226563,0.111694177246,0.0158082885742,0.0315830737305,0.0622612609863,0.00417389465332,0.00301331726074,0.00354625390625,0.0508190234375,0.00914981542969,0.00196733239746,0.0103530334473,0.0296293554687,0.00895961315918,0.00417888964844,0.00222639807129,0.00226841467285,0.0024401541748,0.00286072045898,0.00166554272461,0.001069984375,0.00324001965332,0.00262286572266,0.00606767724609,0.00771426171875,0.0011584251709,0.00283420690918,0.00841327514648,0.000469391210937,0.000887751086426,0.00856191821289,0.00706575756836,0.0223619641113,0.000543196606445,0.000831421447754,0.000301646813965,0.00546877600098,0.0260715185547,0.018976862793,0.0357793603516,0.00842401611328,0.00536193652344,0.00876543164062,0.000170437792969,0.00343199633789,0.00437899926758,0.000887575927734,0.000647504821777,0.00139413964844,0.00479621362305,0.00248802819824,0.00784198986816,0.00155569238281,0.0111029125977,0.00220193481445,0.00728622998047,0.0014511282959,0.00331894897461,0.000678200341797,0.00168636865234,0.00120529302979,0.00204303859863,0.00452773291016,0.000638588769531,0.000746885510254,0.00107052746582,0.000627077636719,0.0160260827637,0.00289101074219,0.00617979528809,0.0130998498535,0.00289101074219
226,606,0.00373617578125,0.001985625,0.00163798828125,0.000735388671875,0.002434578125,0.0010165875,0.0010194953125,0.0040989765625,0.0973522265625,0.008445765625,0.0978179296875,0.0079099140625,0.028359140625,0.00624357421875,0.0035654921875,0.0025583125,0.00198529296875,0.002605734375,0.0031072421875,0.000795435546875,0.000287485546875,0.00080241015625,0.000591931640625,0.0229564453125,0.005086203125,0.00468484375,0.00533607421875,0.11089609375,0.111738671875,0.015755234375,0.031514375,0.0622974609375,0.00415605078125,0.00300030859375,0.0035344140625,0.0508284375,0.0090983515625,0.00195696484375,0.0103588671875,0.029655625,0.00891282421875,0.004183375,0.00217473828125,0.00222119921875,0.00243873828125,0.0028735703125,0.001654140625,0.001066234375,0.00321262109375,0.002614375,0.0060209765625,0.007737671875,0.00117829296875,0.00283896484375,0.008370140625,0.0006857265625,0.00131615664063,0.0085546640625,0.007078296875,0.0223705859375,0.0005812859375,0.000816119921875,0.000296192578125,0.00545894921875,0.02603296875,0.01895140625,0.03572625,0.0084063515625,0.0053573203125,0.008746046875,0.0001667625,0.00459209375,0.005402984375,0.00118303046875,0.000633661328125,0.0013890234375,0.0047878828125,0.00248433203125,0.00789058203125,0.001545078125,0.011154375,0.0021835234375,0.0073025390625,0.00143485546875,0.003318734375,0.0006691,0.0016585390625,0.00118083007812,0.00306048828125,0.0045560078125,0.00063727734375,0.00118316132813,0.00106852734375,0.00062547109375,0.0160911328125,0.0029084921875,0.00603607421875,0.0128341015625,0.0029084921875
227,607,0.0037306295166,0.00198586767578,0.0016302232666,0.000730502697754,0.00241872363281,0.00100937578125,0.00132581955566,0.00422523217773,0.0970058630371,0.00839247460937,0.097586751709,0.00790660717773,0.0283313793945,0.00618799304199,0.00352731347656,0.00255360473633,0.00197099157715,0.00260649560547,0.0031200612793,0.00081106451416,0.00029671151123,0.000821769897461,0.000623281774902,0.0230430993652,0.00509044458008,0.00468776025391,0.00537881384277,0.110835253906,0.111712219238,0.0156918188477,0.0314255200195,0.0622940466309,0.00413561950684,0.00298560412598,0.00352031347656,0.050805390625,0.00904208789062,0.00194533508301,0.0103576062012,0.0296611132812,0.00886098986816,0.00418712597656,0.00212295983887,0.00217338366699,0.00243669592285,0.00288587426758,0.00165814672852,0.00106209960937,0.0031946048584,0.00260340771484,0.00596946044922,0.00775572851562,0.0012248380127,0.00285249182129,0.00831957055664,0.000911502734375,0.0017638614624,0.00854255541992,0.00708692797852,0.0223611560059,0.000635507104492,0.00080050682373,0.000290641320801,0.00544381140137,0.0259700244141,0.0189074536133,0.0356394677734,0.00837987939453,0.00534670507813,0.00871749609375,0.000163055957031,0.00580052319336,0.0064675690918,0.00149017319336,0.000619686437988,0.00138366015625,0.00477710766602,0.00247973205566,0.00793912976074,0.00153517675781,0.0112061499023,0.00216635717773,0.00731857177734,0.0014194083252,0.00331865063477,0.000660476220703,0.00163019091797,0.00115620135498,0.00412110681152,0.00458351025391,0.000635950585938,0.00165301590576,0.00106650720215,0.00062390078125,0.0161530432129,0.00292546484375,0.00589155773926,0.0125637878418,0.00292546484375
228,608,0.003724,0.001997,0.001622,0.0007254,0.002402,0.001002,0.001565,0.004319,0.09663,0.008337,0.0973,0.007892,0.02828,0.006133,0.00349,0.002566,0.001956,0.002616,0.003149,0.0008404,0.0003086,0.0008531,0.0006721,0.02311,0.005091,0.004689,0.005417,0.1107,0.1116,0.01562,0.03132,0.06225,0.004113,0.00297,0.003505,0.05075,0.008984,0.001933,0.01035,0.02965,0.008806,0.004189,0.002073,0.002127,0.002434,0.002897,0.001682,0.001058,0.00319,0.002591,0.005916,0.007759,0.001298,0.002875,0.008265,0.001098,0.002134,0.008519,0.007084,0.02233,0.0007124,0.0007851,0.0002852,0.005425,0.02589,0.01885,0.03553,0.008348,0.005332,0.008683,0.0001595,0.006795,0.007341,0.001742,0.0006061,0.001376,0.00476,0.002471,0.007988,0.001527,0.01126,0.002152,0.007336,0.001406,0.00332,0.0006529,0.001603,0.001133,0.004977,0.004609,0.0006349,0.002059,0.001065,0.0006227,0.01621,0.002941,0.005752,0.0123,0.002941
229,609,0.00371629040527,0.00201764331055,0.00161333959961,0.000720089318848,0.0023844239502,0.000994482202148,0.00173206732178,0.00437796313477,0.0962253967285,0.0082794822998,0.0969568212891,0.00786553564453,0.028204510498,0.00607859863281,0.00345352746582,0.00259306750488,0.00194033984375,0.00263331835937,0.00319246240234,0.000881887280273,0.000322708996582,0.000895102380371,0.000736452441406,0.0231564953613,0.00508771728516,0.00468821875,0.00545008300781,0.110488903809,0.111399804688,0.0155396850586,0.0311975927734,0.0621644470215,0.00408815795898,0.00295348449707,0.00348845373535,0.0506613049316,0.00892406555176,0.00191995556641,0.0103358056641,0.0296216894531,0.00874773828125,0.00418851379395,0.00202504162598,0.00208225048828,0.00243064855957,0.00290691906738,0.00172309985352,0.00105386901855,0.00319698461914,0.00257728747559,0.0058609128418,0.00774696691895,0.0013935168457,0.00290488781738,0.00820687756348,0.00124158540039,0.00241942932129,0.00848365917969,0.00706907580566,0.0222771520996,0.000809879187012,0.000769954162598,0.000279892138672,0.00540274121094,0.0257938342285,0.0187798364258,0.0353992736816,0.00831119946289,0.00531348718262,0.00864298779297,0.000156109509277,0.00755602685547,0.00800611120605,0.00193356293945,0.000592953015137,0.0013659276123,0.00473634423828,0.00245794897461,0.00803692285156,0.00152055371094,0.0113156030273,0.00214047851563,0.0073546628418,0.00139466247559,0.00332270727539,0.000646381762695,0.00157704162598,0.00111129819336,0.00561187099609,0.00463238171387,0.000634171069336,0.00239386508789,0.00106410412598,0.000621936206055,0.0162618005371,0.0029550402832,0.00561793164062,0.0120439190674,0.0029550402832
230,610,0.00370754296875,0.0020461015625,0.0016042890625,0.000714591796875,0.00236606640625,0.00098685234375,0.00182620039063,0.0044018046875,0.0957944921875,0.00822018359375,0.0965596875,0.00782734375,0.0281057421875,0.00602478125,0.00341785546875,0.00263198046875,0.001924078125,0.002657125,0.003248171875,0.000933490625,0.000338508203125,0.000945988671875,0.00081371328125,0.0231829296875,0.0050806484375,0.004685203125,0.005477703125,0.110205078125,0.11111484375,0.015451328125,0.031059140625,0.0620390234375,0.004061203125,0.00293610546875,0.00347073046875,0.0505403515625,0.00886240234375,0.0019062421875,0.01031515625,0.0295765625,0.0086863203125,0.00418536328125,0.00197913671875,0.002039203125,0.00242666015625,0.00291567578125,0.001778328125,0.00104965234375,0.0032134453125,0.00256244921875,0.005804546875,0.00771987890625,0.00150653125,0.00294038671875,0.00814576171875,0.001341015625,0.0026177015625,0.008436765625,0.00704232421875,0.0222037109375,0.000924506640625,0.000755094140625,0.0002747296875,0.00537740625,0.0256831640625,0.01869828125,0.0352495703125,0.008270125,0.00529158203125,0.00859809375,0.000152887109375,0.0080771171875,0.00845734765625,0.00206328359375,0.000580263671875,0.00135344140625,0.004706234375,0.0024406015625,0.0080856015625,0.001515765625,0.0113725,0.0021316875,0.007374296875,0.00138533203125,0.003326609375,0.00064088671875,0.00155227734375,0.00109106171875,0.0060220578125,0.00465369140625,0.0006337984375,0.00265421796875,0.00106391015625,0.0006216703125,0.0163085546875,0.002967625,0.0054895234375,0.0117960351562,0.002967625
231,611,0.00369878527832,0.00208137719727,0.0015958605957,0.000709304187012,0.00234870153809,0.00097965715332,0.0018401897583,0.00438879370117,0.0953998522949,0.00816386877441,0.0961706396484,0.00778109326172,0.0280015979004,0.00597414746094,0.00338429821777,0.00268182849121,0.00190854492188,0.00268752539062,0.00331580126953,0.000993609204102,0.000355377185059,0.00100431495361,0.00090120234375,0.0232105895996,0.00507404345703,0.00468312695312,0.00550478613281,0.109944543457,0.110848144531,0.015367434082,0.0309288623047,0.0619244934082,0.00403542993164,0.00291970056152,0.00345417663574,0.0504295983887,0.00880386755371,0.00189317626953,0.0102970263672,0.0295384277344,0.00862807519531,0.00418229724121,0.00193443640137,0.00199707958984,0.00242259802246,0.00292434509277,0.00184583959961,0.00104612658691,0.00323882104492,0.00254841711426,0.00575022583008,0.00767964294434,0.00163067456055,0.00298051208496,0.00808685046387,0.00138257749023,0.00269989274902,0.00838009277344,0.00700524597168,0.0221233898926,0.00105237008057,0.00074041932373,0.000269680322266,0.00535316894531,0.0255786706543,0.0186202612305,0.0351079382324,0.00823108178711,0.00527069494629,0.00855499267578,0.000149748254395,0.00828667529297,0.00863390100098,0.00211384360352,0.000567874475098,0.00133793225098,0.00466991162109,0.0024186262207,0.00813297265625,0.00151185449219,0.0114281469727,0.00212431835937,0.00739328833008,0.00137709777832,0.00333046264648,0.000635979077148,0.00152738366699,0.00107130874023,0.00615499716797,0.00467490783691,0.000633626391602,0.00279384575195,0.00106425964355,0.000621767895508,0.0163560656738,0.0029801472168,0.00536467285156,0.0115527728271,0.0029801472168
232,612,0.003691,0.002122,0.001589,0.0007046,0.002334,0.0009734,0.001773,0.00434,0.0951,0.008115,0.09585,0.007731,0.02791,0.005929,0.003354,0.002741,0.001895,0.002724,0.003394,0.00106,0.0003726,0.001068,0.0009954,0.02326,0.005072,0.004685,0.005536,0.1098,0.1107,0.0153,0.03083,0.06187,0.004014,0.002906,0.003441,0.05037,0.008753,0.001882,0.01029,0.02953,0.008579,0.004182,0.00189,0.001955,0.002419,0.002934,0.001923,0.001044,0.003272,0.002537,0.005701,0.007629,0.001759,0.003024,0.008035,0.001357,0.002646,0.008316,0.00696,0.02205,0.001188,0.0007258,0.0002647,0.005334,0.0255,0.01856,0.035,0.0082,0.005255,0.00852,0.0001466,0.008137,0.008496,0.002074,0.0005556,0.001319,0.004628,0.002392,0.008178,0.001508,0.01148,0.002117,0.00741,0.001369,0.003333,0.0006312,0.001501,0.001051,0.00598,0.004698,0.0006335,0.002776,0.001065,0.0006221,0.01641,0.002994,0.005241,0.01131,0.002994
233,613,0.00368426306152,0.00216665002441,0.00158375158691,0.000700497473145,0.00232203381348,0.000968105981445,0.00162304007568,0.00425474365234,0.0948976269531,0.00807375939941,0.0955994921875,0.00767702050781,0.0278313891602,0.0058893782959,0.00332693847656,0.00280739196777,0.00188349597168,0.00276544262695,0.00348079870605,0.00113102655029,0.000389723974609,0.0011355604248,0.00109409968262,0.0233308483887,0.00507446398926,0.00469056311035,0.0055708404541,0.109773303223,0.110671875,0.0152493603516,0.0307630212402,0.0618760778809,0.00399699804687,0.00289502697754,0.00343125024414,0.050361796875,0.00870986083984,0.00187274731445,0.0102941894531,0.029551439209,0.00853920812988,0.00418414257813,0.0018458848877,0.00191305053711,0.0024159095459,0.00294471264648,0.00200741796875,0.00104325042725,0.0033114765625,0.0025283503418,0.00565718310547,0.00756797265625,0.00188752697754,0.00306935021973,0.00799064465332,0.00126252541504,0.00245251636963,0.00824454052734,0.00690655944824,0.0219843432617,0.00132841424561,0.000711268591309,0.000259800048828,0.00532019470215,0.0254484912109,0.0185184753418,0.0349276342773,0.00817739855957,0.00524481848145,0.00849367419434,0.000143447290039,0.00761883312988,0.00803558972168,0.00194145108643,0.000543463928223,0.00129660742187,0.00458048974609,0.00236068859863,0.00822034533691,0.00150412219238,0.0115276000977,0.00210961096191,0.0074241739502,0.00136096325684,0.00333408349609,0.00062651237793,0.00147311413574,0.00103013397217,0.00548898815918,0.00472308410645,0.000633431542969,0.00259559528809,0.0010661776123,0.000622692004395,0.0164707312012,0.00300926196289,0.00511870556641,0.0110682467041,0.00300926196289
234,614,0.00367855078125,0.00221369140625,0.00158003515625,0.000696967578125,0.00231266796875,0.00096372734375,0.00139356367188,0.004134421875,0.0947878125,0.00803974609375,0.09541484375,0.007619203125,0.02776484375,0.00585490234375,0.003302859375,0.00287838671875,0.00187393359375,0.0028102578125,0.00357344921875,0.00120465351562,0.00040625703125,0.0012051140625,0.00119461875,0.0234205859375,0.00508093359375,0.00469917578125,0.00560820703125,0.109856640625,0.11075546875,0.01521453125,0.0307258203125,0.0619381640625,0.0039841640625,0.00288658203125,0.0034246953125,0.050400859375,0.008673890625,0.001865296875,0.01030875,0.0296002734375,0.00850808984375,0.0041881171875,0.00180214453125,0.0018713046875,0.00241331640625,0.002956484375,0.0020961796875,0.00104374804687,0.003355328125,0.002522390625,0.0056186484375,0.0074970078125,0.00201216796875,0.00311486328125,0.00795358203125,0.00110148359375,0.00212424335937,0.00816603125,0.00684523046875,0.02192625,0.00146976054688,0.000696845703125,0.0002549859375,0.00531158984375,0.025423203125,0.0184950390625,0.0348896875,0.00816305859375,0.00523997265625,0.00847582421875,0.0001402953125,0.00674474609375,0.00726366796875,0.00171938085937,0.000531482421875,0.00127090625,0.004527609375,0.00232489453125,0.00825973046875,0.00150016015625,0.011570625,0.00210206640625,0.00743562109375,0.00135293359375,0.0033336328125,0.00062188984375,0.00144377734375,0.00100873632812,0.00469281640625,0.00475014453125,0.00063344140625,0.0022573875,0.00106784765625,0.000623577734375,0.0165381640625,0.003025921875,0.0049979453125,0.0108279179688,0.003025921875
235,615,0.00367282141113,0.00225456921387,0.00157707312012,0.000693763317871,0.00230450280762,0.000959797436523,0.00114143741455,0.00400462158203,0.0947203808594,0.0080094666748,0.0952665820312,0.00756187207031,0.0277062475586,0.00582253918457,0.00328013769531,0.00294033605957,0.00186543322754,0.00284813647461,0.00365528088379,0.00126960513916,0.000419983154297,0.00126576711426,0.00128203156738,0.0235154748535,0.00508877770996,0.0047077635498,0.0056428104248,0.109988464355,0.110888183594,0.0151876904297,0.0307037219238,0.062027208252,0.00397331152344,0.00287938952637,0.00341959448242,0.0504603417969,0.00864185205078,0.00185872729492,0.0103265917969,0.0296594543457,0.00848080310059,0.00419158300781,0.00175882849121,0.00182965161133,0.00241056750488,0.00296851977539,0.00217447949219,0.00104438214111,0.00339370507813,0.00251777661133,0.00558286669922,0.00742461425781,0.00211723620605,0.00315389050293,0.00792085778809,0.00091763190918,0.00175014920654,0.00808657275391,0.00678259436035,0.0218753442383,0.00158493863525,0.000682424621582,0.000250229443359,0.00530603527832,0.0254117529297,0.018481920166,0.0348699829102,0.00815333532715,0.00523799060059,0.00846271008301,0.000137145092773,0.00574990856934,0.00638671252441,0.001467349646,0.000519583874512,0.00124424804687,0.00447370361328,0.00228790759277,0.00829726159668,0.00149636657715,0.0116108374023,0.00209473327637,0.00744551306152,0.00134518469238,0.00333236279297,0.000617445727539,0.00141379553223,0.000987089318848,0.0038073170166,0.00477738708496,0.000633936132812,0.00186360158691,0.00107085803223,0.000625359118652,0.0166065393066,0.00304287670898,0.00487870947266,0.0105886258545,0.00304287670898
236,616,0.003666,0.002281,0.001574,0.0006906,0.002296,0.0009558,0.000924,0.003891,0.09464,0.007979,0.09512,0.007509,0.02765,0.005789,0.003257,0.00298,0.001857,0.002869,0.00371,0.001315,0.0004288,0.001307,0.001342,0.0236,0.005095,0.004713,0.005669,0.1101,0.111,0.01516,0.03068,0.06211,0.003962,0.002872,0.003414,0.05051,0.00861,0.001852,0.01034,0.02971,0.008452,0.004192,0.001716,0.001788,0.002407,0.00298,0.002228,0.001044,0.003417,0.002513,0.005547,0.007359,0.002188,0.00318,0.007889,0.0007556,0.001421,0.008012,0.006725,0.02183,0.001648,0.0006679,0.0002455,0.005301,0.0254,0.01847,0.03485,0.008144,0.005236,0.00845,0.000134,0.004874,0.005615,0.001246,0.0005077,0.001219,0.004423,0.002253,0.008334,0.001493,0.01165,0.002088,0.007455,0.001338,0.003331,0.0006133,0.001384,0.0009655,0.003051,0.004803,0.0006353,0.001519,0.001076,0.0006286,0.01667,0.003059,0.004761,0.01035,0.003059
237,617,0.00365804748535,0.00229207531738,0.00157078356934,0.000687473364258,0.00228711950684,0.000951713366699,0.000748310888672,0.0037968470459,0.0945449230957,0.00794822583008,0.0949756738281,0.0074614083252,0.0275969030762,0.00575406091309,0.00323328857422,0.0029959630127,0.0018485904541,0.00287203979492,0.00373602575684,0.00133969714355,0.000432511584473,0.00132780164795,0.00137309937744,0.0236740856934,0.00509958361816,0.00471485327148,0.00568696655273,0.110189831543,0.111089550781,0.0151312194824,0.030654173584,0.0621859484863,0.00395017919922,0.00286436633301,0.00340785046387,0.0505493786621,0.0085781776123,0.00184509692383,0.010348835083,0.0297516394043,0.00842155786133,0.00418937280273,0.00167361315918,0.00174630786133,0.00240259118652,0.00299092626953,0.00225509851074,0.00104253140869,0.00342413757324,0.00250802453613,0.00551095043945,0.0073013885498,0.00222253515625,0.00319238696289,0.0078579296875,0.000620319641113,0.00114677825928,0.00794324804687,0.0066734095459,0.0217910424805,0.00165715618896,0.000653264819336,0.000240792114258,0.00529646691895,0.0253876538086,0.0184591918945,0.0348293591309,0.00813499377441,0.00523397802734,0.00843767883301,0.000130856109619,0.00414359558105,0.00497200280762,0.00106209951172,0.000495816210937,0.00119544326172,0.00437610827637,0.00222060510254,0.00836974047852,0.00148994970703,0.0116878186035,0.00208169177246,0.00746389294434,0.00133126782227,0.00332942626953,0.000609391748047,0.00135437556152,0.000943910107422,0.00244796594238,0.00482698510742,0.000637507373047,0.00123381536865,0.00108322619629,0.00063326907959,0.0167284106445,0.00307430004883,0.00464465686035,0.0101118608398,0.00307430004883
238,618,0.00364897265625,0.00228773046875,0.00156739453125,0.000684375,0.00227783984375,0.000947519921875,0.00061794453125,0.00372380859375,0.0944339453125,0.0079170234375,0.09483328125,0.00741944140625,0.0275472265625,0.00571756640625,0.003208875,0.00298813671875,0.00184015234375,0.0028574140625,0.00373331640625,0.00134369296875,0.000431180859375,0.00132826445312,0.00137546835938,0.0237376953125,0.00510250390625,0.00471340625,0.0056971875,0.110256640625,0.11115546875,0.0151010546875,0.0306255859375,0.0622541015625,0.0039378046875,0.00285643359375,0.00340108984375,0.0505780078125,0.00854616796875,0.001838,0.0103531132812,0.0297842578125,0.0083894140625,0.004183796875,0.00163162890625,0.0017045546875,0.00239735546875,0.0030013359375,0.00225559765625,0.00103996210938,0.00341496484375,0.00250280859375,0.005474609375,0.00725226953125,0.0022208125,0.003190921875,0.0078274609375,0.000514376953125,0.000932716796875,0.007880703125,0.00662822265625,0.02175859375,0.00161355039063,0.00063852109375,0.00023610078125,0.00529233984375,0.02537421875,0.018449140625,0.0348073828125,0.00812616015625,0.0052318359375,0.00842563671875,0.000127711132812,0.00357254296875,0.00446992578125,0.000919153125,0.000483925,0.001173715625,0.00433329296875,0.00219093359375,0.0084041640625,0.0014870859375,0.0117238671875,0.00207561328125,0.00747190234375,0.001324859375,0.0033274765625,0.000605653125,0.00132486953125,0.00092225625,0.00200964453125,0.004849453125,0.00064048359375,0.00101314257812,0.00109237890625,0.000639258984375,0.016781953125,0.00308884375,0.00452952734375,0.009874078125,0.00308884375
239,619,0.00363915222168,0.00226878161621,0.00156278137207,0.000680803198242,0.00226659484863,0.000942600061035,0.000524572802734,0.00366598840332,0.0942468200684,0.00787992553711,0.0946253613281,0.00737674841309,0.0274811096191,0.0056759317627,0.00318146142578,0.00295786657715,0.00183035827637,0.00282579321289,0.00370299816895,0.00132878479004,0.000425086804199,0.00131004234619,0.00135193729248,0.0237642980957,0.00509829187012,0.00470385375977,0.00569126782227,0.110218029785,0.111116601563,0.0150575842285,0.0305686340332,0.062261517334,0.00392195263672,0.00284572692871,0.0033909654541,0.0505515441895,0.00850641369629,0.00182911401367,0.0103456009521,0.0297815490723,0.00834913452148,0.00417119555664,0.0015898248291,0.00166276928711,0.00239168762207,0.00301182666016,0.00223114025879,0.00103588338623,0.00338952990723,0.00249564685059,0.00543463354492,0.0072048326416,0.00218568359375,0.00317477514648,0.00779139355469,0.000434672790527,0.000772340246582,0.00781858984375,0.00658396984863,0.0217166723633,0.00152594620361,0.000623689379883,0.000231382983398,0.00528420837402,0.0253407641602,0.0184242163086,0.0347586730957,0.00811086218262,0.00522493115234,0.00840739294434,0.000124560125732,0.00314260510254,0.00409080822754,0.000811999316406,0.000472044726563,0.00115316025391,0.00429110803223,0.00216258190918,0.0084349987793,0.00148392822266,0.0117554772949,0.0020692286377,0.00747695422363,0.00131826928711,0.00332428955078,0.000601913330078,0.00129493156738,0.000900375048828,0.00170097399902,0.0048719387207,0.000643825732422,0.000847467297363,0.00110261022949,0.000645956262207,0.0168344897461,0.00310346166992,0.00441486999512,0.00963546923828,0.00310346166992
240,620,0.003629,0.002237,0.001556,0.0006763,0.002252,0.0009364,0.0004563,0.003616,0.09393,0.007832,0.09429,0.007327,0.02738,0.005626,0.003149,0.002908,0.001818,0.002779,0.003648,0.001298,0.0004148,0.001276,0.001307,0.02373,0.005082,0.004682,0.005662,0.11,0.1109,0.01499,0.03046,0.06216,0.0039,0.00283,0.003375,0.05043,0.008452,0.001817,0.01032,0.02972,0.008295,0.004148,0.001548,0.001621,0.002386,0.003023,0.002185,0.00103,0.003349,0.002485,0.005388,0.007152,0.002122,0.003144,0.007744,0.0003754,0.0006537,0.007751,0.006535,0.02165,0.001406,0.0006088,0.0002266,0.005268,0.02527,0.01837,0.03466,0.008083,0.005209,0.008377,0.0001214,0.002821,0.003804,0.0007318,0.0004602,0.001133,0.004246,0.002134,0.00846,0.00148,0.01178,0.002062,0.007477,0.001311,0.003319,0.000598,0.001264,0.0008781,0.001474,0.004896,0.0006471,0.0007214,0.001113,0.0006527,0.01689,0.003119,0.0043,0.009395,0.003119
