,wl,The new S language,Combinatorial ALgorithms,Compilers (dragon),Compilers (blue book),Computer Organization (red book),Topology (green book),Data and Computer Communications (yellow book)
70,450,0.575705078125,0.301111210937,0.080957453125,0.6933971875,0.0382545742188,0.0849201484375,0.0969179726563
71,451,0.577262084961,0.303037950439,0.081102637207,0.69418748291,0.0382691856689,0.0850984555664,0.0978938880615
72,452,0.57851,0.30473,0.081388,0.69492,0.038248,0.085321,0.098657
73,453,0.579473770752,0.30620734375,0.081814503418,0.695606417236,0.0381859846191,0.0855928376465,0.0991936379395
74,454,0.580181054687,0.307491640625,0.082373171875,0.696254179688,0.03808065625,0.08591846875,0.099506078125
75,455,0.580702923584,0.308642939453,0.0829451196289,0.696837855225,0.0379887770996,0.0863035959473,0.0997812312012
76,456,0.58111,0.30972,0.08341,0.69733,0.037964,0.086753,0.10021
77,457,0.581423820801,0.310737553711,0.0837573015137,0.697732332764,0.0380134256592,0.087275810791,0.100793478027
78,458,0.581661484375,0.311705546875,0.0839840234375,0.698046835938,0.0381386757812,0.08788115625,0.101522507812
79,459,0.581839802246,0.312632202148,0.0840949123535,0.698290552979,0.0382655963135,0.0885474821777,0.102291749512
80,460,0.58197,0.31352,0.084104,0.69848,0.03832,0.089256,0.10299
81,461,0.58206182373,0.314376456299,0.0840049737549,0.698616251221,0.0382997365723,0.0900247971191,0.103621465942
82,462,0.582119921875,0.315204960938,0.0837971601562,0.698699179687,0.0382074296875,0.090877609375,0.104194261719
83,463,0.582134104004,0.315958460693,0.0835634290771,0.698694661865,0.0381127858887,0.0918356384277,0.104720973022
84,464,0.58209,0.31659,0.083385,0.69857,0.038086,0.092927,0.10522
85,465,0.58197831543,0.317094108887,0.0832746101074,0.698320135498,0.0381267076416,0.094199869751,0.105703603516
86,466,0.58178625,0.317468046875,0.08323925,0.697942460938,0.0382299726562,0.0957112460937,0.106189453125
87,467,0.58150199707,0.317755568848,0.0831999680176,0.697504312744,0.0383447733154,0.0974743406982,0.106666015625
88,468,0.58111,0.318,0.083078,0.69707,0.038418,0.099516,0.10713
89,469,0.580597635498,0.318199921875,0.0828819125977,0.696642067871,0.0384531619873,0.101880599487,0.107596784668
90,470,0.579950273438,0.31835078125,0.0826265703125,0.69621703125,0.0384567226562,0.104621652344,0.108088125
91,471,0.579076617432,0.318391035156,0.0823900102539,0.695677873535,0.0384190299072,0.108100099243,0.108799934082
92,472,0.57789,0.31826,0.082253,0.69491,0.038336,0.11266,0.10992
93,473,0.576376931152,0.317955476074,0.0822263879395,0.693908291016,0.0382110638428,0.118342537964,0.111486469727
94,474,0.57453296875,0.317480078125,0.0823180625,0.692676953125,0.0380524023437,0.125152660156,0.113521953125
95,475,0.572431486816,0.316884143066,0.082522510498,0.69133671875,0.0379334161377,0.132829138306,0.115785493164
96,476,0.57015,0.31622,0.082831,0.69001,0.037927,0.14109,0.11804
97,477,0.567689862061,0.315489726562,0.0832617113037,0.688700876465,0.0380415439453,0.149908998047,0.120305310059
98,478,0.565050507812,0.3146934375,0.0838328164063,0.6874065625,0.0382799765625,0.15926003125,0.12262203125
99,479,0.562203638916,0.31381328125,0.0845140860596,0.686047131348,0.038627015625,0.169204302734,0.125268771973
100,480,0.55912,0.31283,0.08528,0.68454,0.039062,0.1798,0.12853
101,481,0.555807497559,0.311746677246,0.0861383438721,0.682887329102,0.0395901956787,0.190974793701,0.132443293457
102,482,0.552276015625,0.310566796875,0.0871020664062,0.681095078125,0.0402147851562,0.202643710937,0.13703359375
103,483,0.548546066895,0.309300969238,0.0883041097412,0.679209790039,0.0408890821533,0.214668560791,0.142196218262
104,484,0.54464,0.30796,0.089873,0.67728,0.041569,0.2269,0.14782
105,485,0.540567984619,0.306544281006,0.0918171358643,0.675306048584,0.0422515352783,0.239255384521,0.153939626465
106,486,0.536340976563,0.305053554687,0.0941324335937,0.673286445312,0.0429385351562,0.251648632812,0.16059453125
107,487,0.531965731201,0.303486241455,0.096723887085,0.67120397583,0.0436895550537,0.26390116333,0.167894299316
108,488,0.52745,0.30184,0.099489,0.66904,0.044565,0.27584,0.17595
109,489,0.522798293457,0.300110631104,0.102421146362,0.666790181885,0.0455630330811,0.287386781006,0.184795244141
110,490,0.5180146875,0.298292773438,0.105514667969,0.664449414062,0.0466775820313,0.298476210938,0.194460078125
111,491,0.513170339355,0.296399246826,0.108757280884,0.662049901123,0.0478981490479,0.309038526611,0.204889296875
112,492,0.50833,0.29444,0.11214,0.65962,0.049209,0.31902,0.21603
113,493,0.50350809082,0.292413271484,0.115631022217,0.657158726807,0.050600914917,0.32836612793,0.227847469482
114,494,0.498711796875,0.29031484375,0.11919790625,0.654660898438,0.0520606210938,0.337034921875,0.240302695313
115,495,0.493772915039,0.288068115234,0.122921083252,0.652011463623,0.0535561627197,0.34513112793,0.253840758057
116,496,0.48853,0.2856,0.12687,0.6491,0.055053,0.35276,0.26886
117,497,0.482981816406,0.282905821533,0.131015469116,0.64592114502,0.0565314924316,0.359915578613,0.285296083984
118,498,0.477142890625,0.279988476563,0.135313269531,0.642480546875,0.057971125,0.36658640625,0.30301546875
119,499,0.471252529297,0.276931331787,0.1395169552,0.638901345215,0.0593319372559,0.372569284668,0.321128583984
120,500,0.46555,0.27382,0.14338,0.63531,0.060575,0.37767,0.33873
121,501,0.460043422852,0.270657995605,0.146862625732,0.631711114502,0.0616840599365,0.381892480469,0.355668582764
122,502,0.454723984375,0.2674446875,0.149940742188,0.628103007813,0.0626460039063,0.385262109375,0.371835898437
123,503,0.449457856445,0.264149855957,0.152662467041,0.62444730835,0.0634283311768,0.387998330078,0.387386295166
124,504,0.4441,0.26074,0.15509,0.6207,0.064004,0.39033,0.40251
125,505,0.438647359619,0.257217700195,0.157203282471,0.616866697998,0.064366130249,0.392285054932,0.417093040771
126,506,0.433098242187,0.253585390625,0.158988085938,0.612952226562,0.0645138554688,0.393884335937,0.431030820312
